,im,like,people,one,get,amp,good,know,time,day,would,really,love,think,us,see,even,make,thats,cant,much,go,still,great,want,got,never,well,also,back,today,u,happy,going,way,new,life,feel,ive,always,work,say,bad,right,thank,ill,many,first,look,best,take,hope,may,please,every,things,sorry,something,better,sad,thing,man,said,hes,years,someone,last,help,fun,keep,beautiful,poor,home,super,trump,nice,lol,give,little,getting,lot,done,sure,god,yes,let,live,oh,evil,use,game,funny,family,damaging,long,rejected,perfect,cold,theyre,find,broken,since,miserable,care,proud,scared,hard,two,theres,stop,show,big,without,times,thought,quality,grief,around,put,trying,real,covid,try,enough,intelligent,regret,money,stay,grieving,already,deprived,maybe,though,smile,generous,support,lucky,away,pretty,end,exciting,old,job,part,believe,celebration,heart,must,hate,gross,video,whole,adventure,news,saying,yet,wait,start,bleak,birthday,remember,used,story,via,school,seen,place,motivating,team,house,check,high,kids,lets,lively,kind
bad,0.12569179,0.5515419,0.18553336,0.28146848,0.13202064,0.05171134,0.6704637,0.2959347,0.14637774,0.04005521,0.14869647,0.35144347,0.10867322,0.29271445,0.10617991,0.07908599,0.27110994,0.31154075,0.3033354,0.1904671,0.1870085,0.15531024,0.20346574,0.40059412,0.28011352,0.15302755,0.26229542,0.16985998,0.26445386,0.20774715,0.15178089,0.17452677,0.1605363,0.20826845,0.2848382,0.0015702603,0.17058024,0.17962515,0.2788318,0.22244327,0.15941374,0.28616998,1.0,0.40408668,0.00885055,0.24697661,0.12636335,0.14662099,0.18018965,0.3120228,0.2194582,0.14510752,-0.012174596,0.14540087,0.236409,0.3065453,0.42987308,0.24631034,0.42974368,0.45467874,0.23970278,0.16946717,0.27570802,0.2230123,0.12120462,0.15287827,0.23511694,0.08918592,0.32368156,0.16754,0.19602045,0.41719294,0.03277927,0.10646972,0.24532124,0.51837754,0.38290346,0.21457495,0.17510834,0.13742878,0.25110728,0.20948958,0.24556583,0.108621314,0.24304332,0.30322042,-0.03285394,0.23815818,0.4877171,0.12763567,0.1663138,0.5264996,-0.11037056,0.43680272,0.1841152,0.3417869,0.36235377,0.37951562,0.2252548,0.17575687,0.31081122,0.21484344,0.45906228,0.23026216,0.15598506,0.4315062,0.34960863,0.2140959,0.31605172,0.17484882,0.056151327,0.42808238,0.29495817,0.18132134,0.33454666,0.3475162,0.5248575,0.249741,0.24391899,0.258778,0.4912475,0.041448615,0.3170693,0.39553517,0.421415,0.42493084,0.1650998,-0.052621346,0.17687602,0.24433783,0.3334871,0.36051658,0.3596453,0.1572822,0.13110933,-0.048210923,0.492464,0.22973344,0.32329676,0.09374375,0.40637407,0.28820163,0.15181373,0.030762872,0.32708555,-0.051762756,0.052660286,0.28305188,0.42953557,0.55884844,0.053918265,0.33670837,0.10495124,0.1535135,0.32569432,0.25527638,0.17877132,0.23976354,0.50468135,-0.14298147,0.32351837,0.38593006,0.07098233,-0.06623009,0.02758101,0.334278,-0.029324397,0.35517535,-0.14021356,-0.04134532,-0.042755928,0.2357826,0.14091888,0.14185531,0.35956022,0.23402102
right,0.26652077,0.33493197,0.34649676,0.4844234,0.3892772,0.15841505,0.36700398,0.46890166,0.29810658,0.14839786,0.17770949,0.33403897,0.05934957,0.45144472,0.2755974,0.19784595,0.31854507,0.22681984,0.4605488,0.13714562,0.3001496,0.41893917,0.42645535,0.2975908,0.29182044,0.18724804,0.30241027,0.38063246,0.3669915,0.3127964,0.066004254,0.32610226,0.027816776,0.5469286,0.49713376,0.13954805,0.36221933,0.24038227,0.21510015,0.47311068,0.35139123,0.45510018,0.40408668,1.0,-0.0011812986,0.26210564,0.123880185,0.3175304,0.23755647,0.23311895,0.41039264,0.28414848,0.042278178,0.19020452,0.40253785,0.4860264,0.3332022,0.46892288,0.4826992,0.32998732,0.41072828,0.27442905,0.2944005,0.43281066,0.10892132,0.35497478,0.1715537,0.28334925,0.1256687,0.3373078,0.13783541,0.21268433,0.2907822,0.1292568,0.46208817,0.40227172,0.45167994,0.30147666,0.35935387,0.37864763,0.34914488,0.340486,0.4625022,0.23354073,0.48206684,0.46890616,0.22443731,0.26612657,0.37127802,0.16637048,0.16740115,0.3593398,0.15722297,0.32540998,0.40246922,0.11787157,0.35909805,0.22383827,0.3992668,0.44366032,0.21281065,0.26911053,0.3596743,0.16706811,0.1372614,0.448779,0.43273562,0.13936299,0.46409103,0.3758091,0.25792262,0.43575174,0.3931381,0.17429864,0.28375697,0.18030502,0.21682015,0.44826624,0.39047378,0.35025564,0.5623405,0.30359462,0.50116485,0.41614625,0.3622467,0.31925225,0.2717317,0.26222458,0.15294236,0.37697616,0.18024853,0.6075493,0.33553588,0.2225206,0.15204094,0.1943533,0.37038127,0.40768588,0.3209853,0.4214108,0.31961152,0.076041415,0.37777612,0.28696078,0.39137644,-0.074804604,0.20420058,0.45219484,0.36424375,0.3179217,-0.0071688485,0.45679107,0.18304223,-0.0032601638,0.5494465,0.46618614,0.2815746,0.5351149,0.4198233,-0.04042797,0.35607824,0.26247382,0.2546728,-0.04154426,0.0044631036,0.18455583,0.33396813,0.38749906,0.11198681,0.23357366,0.08493553,0.045689892,0.29643,0.31594953,0.14125662,0.36272505
thank,0.18354788,0.104930356,0.03858811,0.0027218251,-0.029841108,0.25658834,0.12060113,0.18371701,0.19806756,0.24857739,0.025617836,0.11042339,0.6431433,0.13075751,0.2707177,0.23063108,-0.0031157013,0.104596,0.12136464,-0.008874399,0.22141013,0.09563635,0.07077601,0.29885653,0.11384715,-0.0897523,-0.004330083,0.25638682,0.12919495,0.19972421,0.35134205,0.31306598,0.28474754,0.05963593,0.12917043,-0.035996452,0.111797385,0.13755813,0.06716725,0.2581759,0.3836621,0.20045872,0.00885055,-0.0011812986,1.0,0.11407019,0.04561697,0.018600112,0.16583021,0.16628888,0.18484339,0.49238017,0.20949082,0.35160947,0.077561975,0.15088746,0.38766342,0.06424566,0.33118638,0.113935106,0.032899108,0.20210996,0.07523486,0.16973317,0.06380342,0.018508587,0.0934799,0.45067307,0.33463994,0.39421582,0.3447783,0.11878858,0.20603043,0.023099292,0.09094466,0.172794,0.07714371,0.500908,0.19676892,-0.07262567,0.047012094,0.2389713,0.24513608,0.29831967,0.28764534,0.1560246,0.28626448,0.4102393,0.045877695,0.02951792,0.031021975,-0.016149983,0.38785258,-0.11877159,0.02276562,-0.009191681,0.11032568,-0.17108811,0.05472456,0.17355533,-0.082033865,0.04463671,0.115816794,0.2516849,0.5855496,0.08761724,0.13465446,-0.082414374,0.20748554,0.2430402,0.41390097,0.19562188,0.13154824,0.0543716,0.16294987,0.044509515,0.35505685,0.06967222,0.15677492,-0.05168434,0.023759285,-0.051511087,0.07443263,0.11115467,0.040978342,0.39141178,0.25489226,0.23859589,0.39668915,0.07861461,0.09867807,-0.10584718,-0.029875806,0.28150132,0.5186909,0.56072026,0.19565852,0.08000365,0.33026874,0.10506415,0.025761927,0.13584483,0.3082195,0.24327038,0.19848354,0.33197558,0.31645447,0.14134328,0.40802738,-0.013442395,0.25536603,0.05841038,0.09454989,0.19629389,0.035850387,0.08841014,0.23275845,0.22902605,0.052539274,0.41638392,0.40535817,0.07101049,0.20195073,0.21258077,0.21119532,0.036374602,0.16249532,0.3016721,0.46011785,-0.110999055,0.3878101,-0.0050324295,0.24166605,0.26059455,0.11567597,0.3922671
ill,0.34735033,0.13879369,0.32056263,0.30542758,0.26897246,0.031121446,0.22806525,0.2762849,0.3348385,0.15099455,0.57411927,0.09649248,0.16185491,0.097597346,0.4314143,0.038016804,0.2459139,0.20660283,0.17647867,0.46776357,0.15366383,0.42559874,0.21490441,0.0753678,0.6092825,0.27004611,0.22024632,0.25861564,0.26369202,0.3578429,0.22321473,0.57149017,0.2521562,0.5770891,0.21089442,0.09549165,0.1200961,0.12411311,0.29289111,0.24387962,0.2131265,0.15387112,0.24697661,0.26210564,0.11407019,1.0,0.004952316,0.27785754,0.14797516,0.3442032,0.18981163,0.3310501,0.3619913,0.6776093,0.2586805,0.30140403,0.21402812,0.3218913,0.3098997,0.20422399,0.21173348,0.112060815,0.2976948,0.09051331,0.12265915,0.41471985,0.18263327,0.2926739,0.33281556,0.09300108,0.027066113,0.12722765,0.2793973,-0.034539055,0.14600997,0.3596849,0.37641212,0.27346548,0.20229527,0.27494225,0.14008257,0.08920831,0.3577805,0.17159651,0.29730958,0.6131177,0.29267538,0.20083192,0.06338399,0.14395668,0.25559226,0.3042464,0.19154495,0.10676779,0.23618416,0.09072899,0.121784605,0.083839096,0.2133627,0.10276745,0.17674288,0.10188996,0.27173194,0.33719277,0.19006257,0.4998414,0.4289873,0.0683912,0.15913883,0.17343377,0.052042603,0.35108408,0.22172129,0.06344968,0.13527296,0.009373783,0.115780875,0.28145105,0.12138959,0.57172585,0.11126125,0.12801419,0.61682105,0.31804678,0.06157905,0.5645347,0.44594204,0.19762939,0.20094061,0.2108766,0.21008132,0.52219296,0.17974924,0.31886667,0.117410555,0.17303962,0.35319212,0.5049129,0.08621767,0.12991385,0.18887508,0.035731416,0.1447056,0.049647585,0.0051840367,0.18248402,0.23527902,0.53186584,0.2199292,0.1799558,0.25603625,0.22703119,0.108320646,-0.12701786,0.27308074,0.35432088,0.29070538,0.31932127,0.02723262,0.20923954,0.29753837,0.53579676,0.10972559,0.12352512,0.05004653,0.16424376,0.3811658,0.3729137,0.17332439,0.19508414,0.38379222,0.07690688,0.4385824,0.64380586,0.06642909,0.08338298
many,0.08973749,0.21349466,0.41956747,0.13656299,0.11708063,0.31474894,0.17552531,0.26591688,0.09539081,0.19376713,0.2293254,0.35680416,0.12361873,0.42252025,0.2687763,0.24933481,0.27364266,0.17804945,0.054867275,0.10995057,0.23233412,-0.0032220024,0.3974747,0.23895818,0.19272104,0.07578844,0.31983003,0.22456853,0.45865402,0.11273473,0.25151598,0.08871981,0.32885265,0.08689857,0.2489882,0.18779865,0.21580707,0.25701863,0.3190647,0.3552322,0.2335726,0.10461459,0.12636335,0.123880185,0.04561697,0.004952316,1.0,0.09026515,0.23773436,0.13049191,0.06922446,0.21003807,0.21344152,0.11379968,0.14747804,0.43152392,0.19137825,0.24720173,0.12775794,0.31700397,0.15549535,0.1051279,0.09081756,0.07389702,0.22247085,0.12733339,0.2175096,0.30164877,0.21853611,0.2317626,0.21625277,0.19063734,0.08987933,0.053999703,0.14602251,0.15844136,0.11412232,0.11955691,0.20173992,0.1418667,0.6947294,0.12240072,0.15807727,0.14737308,0.2013205,0.23743594,0.25031203,-0.023627233,0.18351129,0.1692749,-0.0017343924,0.13544527,0.23963563,0.07136929,0.08940945,0.24624357,0.013901881,-0.15722796,0.28776327,0.23624387,0.05201702,0.3129135,0.1841008,0.17373756,0.13046725,0.0802538,0.21081032,0.56449556,0.21121436,0.18805626,0.18102916,0.11781153,0.32810965,0.540675,0.12386673,-0.016769676,0.34001425,0.20355485,0.048886787,0.22166993,0.17224929,0.46074647,0.06797914,0.25785223,0.3353161,0.028521333,0.13679446,0.030081006,0.37494257,0.52395284,0.17452322,0.21278049,0.17299841,0.16092685,0.2374862,0.29532367,0.23109752,0.08417705,0.034114234,0.23860207,0.25936288,0.38225076,0.23636773,0.18695574,0.3415456,0.15863627,0.045525324,0.29349154,0.19540854,-0.024019804,0.030713512,0.19851953,-0.021438384,0.21325447,0.26506573,0.27629822,0.15296115,0.094238795,0.15079829,0.21539277,0.25379953,0.32895353,0.19455314,0.0959039,0.106733635,0.30733073,0.06276536,0.36798596,0.23690405,0.069288544,0.10869805,-0.020585192,0.3769292,0.14609863,0.11209429,0.31646878
first,0.060709704,0.011047259,-0.053270355,0.48864546,0.048388053,0.056064617,0.13020794,0.068039194,0.17282416,0.056971647,0.25251594,0.091499925,0.06595087,0.17513746,0.05878588,0.07450659,0.23862572,0.0091924565,0.12460488,0.107113816,0.15668881,0.07346497,0.25410977,0.28471404,0.13103145,0.19314569,0.37170807,0.12276658,0.2569695,0.28903165,0.21864258,0.19906285,0.09766832,0.11971322,-0.046414886,0.3165096,0.017485164,0.022727001,0.3687115,0.23429008,0.06766274,0.11900828,0.14662099,0.3175304,0.018600112,0.27785754,0.09026515,1.0,-0.017552547,0.4165405,0.34661987,0.0920719,0.18884535,0.18801522,0.70528805,0.03491036,0.1106942,0.087120675,0.12533073,0.19601394,0.14283353,0.049484216,0.4273626,0.06430881,0.15695342,0.18439431,0.6814223,-0.02059276,0.15506773,-0.1365024,0.16486818,-0.026551861,0.20619436,0.08365262,0.12694913,0.22839198,0.27444267,0.19919625,0.2865842,-0.028815094,0.10751806,0.20086841,0.22103497,0.08403799,0.2120856,0.23724799,0.31968436,0.1918043,0.031446036,0.023398992,0.30929962,0.25200382,0.105322815,-0.066999875,0.5644583,0.24319015,0.43430746,0.1444733,-0.115649946,0.07702501,0.31365645,0.53539705,0.10522423,-0.08788188,0.103333496,0.21803313,0.18798882,0.4159343,0.07489165,-0.048380427,0.3162835,0.5127121,0.12133197,0.064381875,0.29227012,0.09038115,0.06629097,0.30671516,0.18858927,0.08427817,0.29495558,0.18189138,0.15725878,-0.06726389,0.006212526,0.3275848,-0.05387612,-0.026171809,0.07891184,0.32637173,-0.006052731,0.39836878,0.120404296,0.11496963,0.04010556,0.058675766,0.4122418,0.32842237,0.010511816,0.5268808,0.28381187,0.28060907,0.02088988,0.3564836,0.082397856,0.36121202,0.2299956,0.13851891,-0.074072175,0.06945941,0.3758691,0.68012553,0.597303,-0.0685017,0.16178645,0.24823757,0.299434,0.2920597,0.19800043,0.15669195,0.34833056,0.28830627,0.27279288,0.28876004,0.0852908,0.35543594,0.1700205,0.061125796,0.2262106,0.17504887,0.31142414,0.042372793,0.05420367,0.12781367,0.15296388,0.14469208
look,0.14956787,0.31389478,0.14798647,0.15835051,0.28444064,0.078296095,0.2192498,0.29312,0.18342143,0.21370986,0.22042072,0.35190728,0.24377245,0.5305504,0.067899525,0.42798316,0.14449821,0.32553068,0.3026688,0.053116553,0.18711416,0.35986406,0.12941521,0.14288111,0.32004043,0.063424125,0.10920017,0.20196888,0.33179903,0.16833796,0.15353818,0.1993865,0.28577226,0.29231766,0.28533483,0.017584532,0.22767001,0.5314173,-0.00024541534,0.3611482,0.22340636,0.3585529,0.18018965,0.23755647,0.16583021,0.14797516,0.23773436,-0.017552547,1.0,-0.0016012272,0.37147197,0.29652902,0.16396429,0.17887202,-0.021438396,0.47441384,0.07494698,0.43857685,0.16390449,0.26997238,0.29909134,0.21684505,0.24206498,0.20726337,0.12548621,0.10758815,-0.021111326,0.21707891,0.35719004,0.2723647,0.35264513,0.065386005,0.09216177,0.25852197,0.07741826,0.37947583,0.40907434,0.39005882,0.37194815,0.21943536,0.34540412,0.15986359,0.45346186,0.1521055,0.34611103,0.19836536,0.17237294,0.24047236,0.22119385,0.36107638,0.2639146,0.2526208,-0.09405595,0.17788774,0.14772156,-0.21739344,0.33322388,0.25153804,0.3631594,0.4190287,0.029371051,-0.00044722625,0.30109215,0.31234872,0.11909642,0.2704013,0.049052928,0.22624172,0.30917227,0.17106047,0.39609465,0.24048087,0.06850381,0.26401427,0.4224212,0.22670582,0.16829222,0.319885,0.50571567,0.20830101,0.16327153,-0.042219322,0.4661735,0.23363137,0.20423135,0.18456861,0.2660642,0.21721777,0.057751723,0.14032015,-0.018039161,0.42735967,0.32781053,0.5012844,0.03217958,0.06283119,-0.08161139,0.14007968,0.46985808,0.25618982,0.21407944,0.15397224,0.21596192,0.121582836,0.22107303,0.02365615,0.16841047,0.10785435,0.3594862,0.22442356,0.18593647,0.100420505,0.23278993,0.21635294,0.38421866,0.10020653,0.18505813,0.32595074,0.34661546,0.18150952,0.37647665,0.30520326,0.31381807,-0.03646902,0.034779932,0.16692525,0.37632003,0.19344601,0.0571873,0.11881382,0.24311702,-0.06337993,0.2540665,0.19482829,0.2840548,0.3612494
best,-0.0025284968,0.058057345,-0.04952915,0.43867722,0.051010754,0.2245676,0.51335037,0.0150010595,0.09379602,0.17053585,0.2966777,0.078741774,0.29104316,0.19269061,0.11481032,-0.001491173,0.1153048,0.312926,0.13619493,0.020841839,0.08319112,0.086454146,0.08627386,0.5982155,0.24303468,0.16208152,0.19462736,0.25049192,0.26554275,0.1006197,0.107239984,0.23600288,0.259416,0.17854851,0.1637026,0.33224392,0.16536452,-0.042821463,0.22036335,0.3310483,0.13080901,0.022923041,0.3120228,0.23311895,0.16628888,0.3442032,0.13049191,0.4165405,-0.0016012272,1.0,0.1409556,0.25632864,0.1657403,0.22533877,0.3380561,0.077571414,0.15748441,0.051979467,0.32150894,0.17981327,0.20971812,0.049816377,0.1711077,0.09246994,0.040278938,0.06122973,0.30320647,0.12023527,0.2223115,0.10156233,0.43674344,0.2045045,0.16709392,-0.019531915,0.032249622,0.4138647,0.06551786,0.3164614,0.2650559,-0.045328744,0.109495796,0.13624583,0.25772607,0.11851331,0.13618413,0.20624366,0.17322433,0.117999315,0.1716599,0.074506275,0.14394291,0.25183043,0.32266933,0.13179226,0.14899933,0.19398686,0.5673923,0.03216871,-0.03943649,0.1896518,0.12331807,0.1428397,0.2512546,0.12545228,0.34530467,0.09552045,0.29329833,0.14598371,0.20461065,-0.13529937,0.18253095,0.51111126,0.10450217,0.0015436526,0.12789555,0.2917889,0.15815733,0.1667721,0.1613047,0.16848387,0.39067984,0.028260605,0.25840104,-0.015521922,0.2637192,0.41975012,-0.085459694,0.113891676,0.22157477,-0.03179803,0.09357072,0.2552757,-0.00916732,0.17511766,0.27692404,0.2080872,0.46961933,0.13811356,0.0898893,0.19962919,0.3999244,0.21128476,0.114718385,0.31026632,0.02002141,0.26923397,-0.01069516,0.2170751,0.0049304473,0.11853721,0.23617479,0.49905813,0.27966964,-0.080069244,0.04633294,0.15237696,0.047999952,0.07510803,0.32420972,0.26749545,0.20166725,0.2131558,0.13925074,0.22135963,0.1364525,0.31443042,0.14422207,0.4353861,0.34045067,-0.12657629,0.22075763,0.024968386,0.08408587,0.27837998,0.33126402,0.3136893
take,0.08392124,0.2954829,0.20175734,0.30263442,0.36503363,0.14015363,0.22605975,0.26164547,0.22038437,0.13713318,0.15009141,0.27240708,0.2084232,0.34165132,0.14617139,0.32706648,0.22536346,0.29357335,0.16705391,0.077359304,0.17090201,0.5167155,0.29215005,0.21700369,0.3177032,0.0076819328,0.15803574,0.14786732,0.25623986,0.22594987,0.07690994,0.23616695,0.084989004,0.24828342,0.10967942,0.012792162,0.12852365,0.1226893,-0.008165657,0.17214766,0.24029586,0.4092989,0.2194582,0.41039264,0.18484339,0.18981163,0.06922446,0.34661987,0.37147197,0.1409556,1.0,0.11091625,0.03884014,0.22366792,0.3300713,0.14754033,0.12995176,0.18615337,0.256918,0.16202956,0.055778626,0.058753964,0.22725621,0.048368376,0.0027532107,0.2484309,0.308822,0.3902316,0.1641259,0.30010426,0.10899888,0.15662457,0.24614963,-0.00788667,0.18396118,0.32021177,0.24270979,0.6036974,0.18616363,0.16599494,0.06272399,0.15492637,0.26365358,0.12875415,0.20890637,0.3158519,0.25152484,0.12924258,0.11668278,0.31745154,0.11544276,0.09151419,0.12393485,0.20412168,0.35719344,-0.020084536,0.27039945,0.16386862,0.16241673,0.43307415,0.17009231,0.16548674,0.20612136,0.3447035,0.118925385,0.22758092,0.1597563,0.19929321,0.21465702,0.28826353,0.3004475,0.29791695,0.32380438,-0.008651636,0.2746363,0.25364864,0.17531689,0.2984297,0.57116896,0.05178711,0.23733772,0.14303394,0.41033548,0.14577298,0.0960954,0.24135533,0.25621015,0.38274324,0.07101913,0.07634549,0.10809277,0.41223824,0.2058793,0.14337905,0.18753222,0.2911515,0.16592859,0.239858,0.1410673,0.41790402,0.15762523,0.1977285,0.04483955,0.14319749,0.31242934,0.14388002,0.16333613,0.0887601,0.31238577,0.14706855,-0.050614763,0.21594347,0.2973992,-0.09787735,0.1857933,0.024146633,0.37830755,0.51089424,0.26031294,0.020444367,0.42325184,0.20704676,0.07453089,0.1145848,0.10823025,0.032443285,0.24336784,0.15338564,0.09652557,0.14893125,0.34496197,0.11683971,0.20455533,0.12611459,0.070375964,0.1478085
hope,0.11866595,0.15756366,0.14446543,0.23212047,0.16416001,0.3553834,0.2808786,0.35757166,0.19427402,0.40152204,0.33755413,0.38734448,0.5408144,0.36950165,0.27227208,0.44815275,0.2231209,0.18291792,0.23619257,0.33489555,0.32866314,0.2344393,0.3618363,0.3719929,0.47229403,0.12037115,0.24673657,0.3729632,0.29717398,0.25371695,0.44693357,0.4129312,0.53902966,0.42110458,0.47437286,0.064005546,0.3005716,0.33439386,0.010130603,0.48022568,0.3753991,0.31860206,0.14510752,0.28414848,0.49238017,0.3310501,0.21003807,0.0920719,0.29652902,0.25632864,0.11091625,1.0,0.41741928,0.46366286,0.23969325,0.41054115,0.40583625,0.34523818,0.47706062,0.3204476,0.22634462,0.14216988,0.21463533,0.071181946,0.0374343,0.16729009,0.046967193,0.43035388,0.3425183,0.2872871,0.4256687,0.0063073616,0.32787123,0.0891399,0.108862326,0.5141987,0.25829992,0.3277566,0.312897,0.13881648,0.31958345,0.46611518,0.38660213,0.2622266,0.2515208,0.42434335,0.41351417,0.38075113,0.05692439,0.13972391,0.14221743,0.19454943,0.398066,0.019907542,0.21026409,-0.0553596,0.34382242,0.040352415,0.113394804,0.32128936,-0.06838312,0.04304002,0.30598962,0.32422212,0.39490372,0.27473173,0.31381902,0.0094457045,0.17865041,0.024387207,0.42014304,0.25568333,0.16431658,0.1562876,0.17849036,0.080041125,0.3892187,0.28871933,0.23439226,0.3891104,0.24843775,0.045113105,0.4359356,0.38649127,0.14888678,0.31103376,0.1930829,0.39863524,0.39284682,0.12841384,0.05054842,0.28613567,0.20827301,0.3977688,0.27010044,0.3959889,0.38484627,0.27709514,0.30394337,0.33961782,0.32857493,0.037847616,0.47697553,0.22365806,0.18320592,0.3227816,0.26253083,0.42949226,0.40096995,-0.013399768,0.17791551,0.23560435,0.10779061,0.2905713,0.31935298,0.35644427,0.31422722,0.31709498,0.24691617,0.3475946,0.35659865,0.35019708,0.23759614,0.058643937,0.09605897,0.1684691,0.31773806,0.51328045,0.37923002,-0.004679747,0.3244785,-0.12011422,0.38001248,0.64472574,0.08724734,0.42977485
may,0.0898173,0.01623265,0.09509528,0.1074814,-0.024169087,0.18717971,0.17019746,0.19445272,0.32989183,0.33853915,0.3427159,0.03152182,0.12922926,0.07760713,0.33439547,0.17984061,0.2167624,0.090160355,0.1046287,0.24655768,-0.02913257,0.13832037,0.16407405,0.05442484,0.26379943,0.016739253,0.13179956,0.1950146,0.22096467,0.13338675,0.42271778,0.16208437,0.42779207,0.28123915,0.15844919,0.05278009,0.2692385,0.13553679,0.002331111,0.18392931,0.03956138,0.005283553,-0.012174596,0.042278178,0.20949082,0.3619913,0.21344152,0.18884535,0.16396429,0.1657403,0.03884014,0.41741928,1.0,0.41978607,0.2337869,0.23676674,0.14008126,0.10796523,0.15327758,0.19432531,0.15709603,0.004193467,0.20745462,-0.101988494,0.114851914,0.06900471,0.19404846,0.2918861,0.05640461,-0.060208052,0.20967646,0.045906253,0.09916033,-0.058333594,-0.06614212,0.11061023,0.09365369,0.14335361,0.21278185,-0.08021517,0.08381761,0.110075265,0.09850776,0.32658517,0.21176364,0.39765927,0.39035198,0.27928203,-0.0103202425,0.03994367,0.070284754,0.0038827604,0.29187357,0.02956134,0.22231597,0.05833389,0.22053461,0.119360186,-0.012253355,0.103768565,0.0030670848,0.13613121,0.18633442,0.18439545,0.119846396,0.081440926,0.044082668,0.1573066,0.08089036,-0.07374811,0.05007736,0.10324099,0.14883533,0.19904487,0.019356256,-0.032374874,0.19611399,0.21141301,-0.01953342,0.22512463,0.15613636,0.2659503,0.1975775,0.15963636,0.05349911,0.16064066,0.10342934,0.15919611,0.30107954,0.15781866,0.12916765,0.21477404,0.20257159,0.30392197,0.08324029,0.12229192,0.2049661,0.22609799,0.020353965,0.41761544,0.16688137,0.031996973,0.058271285,0.17851788,0.0053430707,0.55611277,0.32570556,0.3482175,0.015195231,-0.13146083,0.10098831,0.16368848,0.10795391,0.25668052,0.030223694,0.25766543,0.20308656,0.15070699,0.103489414,0.5023694,0.25679892,0.27041987,0.19531702,0.2668081,0.057669096,0.12990099,0.37673524,0.13845134,0.17662801,0.020654127,0.25208247,0.038866982,0.2106006,0.394899,0.100140534,0.13832527
please,0.120551996,0.09535961,0.26207143,0.12718618,0.07731063,0.17413956,0.19880809,0.2777453,0.2163673,0.061421443,0.45852205,0.13992183,0.2544843,0.06884612,0.62512386,0.075348035,0.1283618,0.17544277,0.043555807,0.46981394,0.18031688,0.2476651,0.12271995,0.15757932,0.63983667,-0.039859626,0.23573342,0.16749778,0.30444825,0.23562947,0.22461753,0.40269154,0.25239336,0.41575804,0.21885398,0.13459785,0.06810163,0.16178721,-0.004058927,0.29912534,0.21050955,0.20404948,0.14540087,0.19020452,0.35160947,0.6776093,0.11379968,0.18801522,0.17887202,0.22533877,0.22366792,0.46366286,0.41978607,1.0,0.2580036,0.2607317,0.36028206,0.36491057,0.25260633,0.09072754,0.078624934,0.016644474,0.21678881,-0.14551377,-0.074598506,0.3936981,0.09322616,0.61859053,0.28062776,0.17678192,0.031098915,0.16941665,0.20863472,-0.17005105,0.26555657,0.2360824,0.17780575,0.40159053,0.09780072,0.075544596,0.18492568,0.10129879,0.40355134,0.3940943,0.3837972,0.65895337,0.28765798,0.30621353,0.14654341,0.18651727,0.124018274,0.13230321,0.23235552,0.13149862,0.048904255,0.06246415,0.17444853,-0.10403963,0.020688465,0.19755489,0.07981528,-0.10867312,0.10696624,0.36183396,0.23966484,0.35011947,0.32428527,-0.15645427,0.06636098,0.20883761,0.22377339,0.30328417,0.14266592,-0.002102385,-0.07648793,0.096443556,0.33374858,0.077693015,0.11331956,0.6098643,0.15991741,0.21906957,0.5454877,0.27742878,0.13496453,0.30473834,0.42180648,0.23804504,0.3041461,0.13977109,0.15408352,0.29777253,0.08701862,0.36029977,0.32467923,0.56386507,0.18853776,0.25144467,-0.021197513,0.053195976,0.18236387,-0.07105117,0.2382341,0.04815938,0.07369589,0.22146258,0.26342407,0.6176275,0.27160245,0.074648194,0.29993322,0.16968058,0.108274825,0.116542846,0.30300865,0.23819593,0.23317842,0.22761437,-0.00999878,0.1415813,0.16169228,0.3189367,0.19945629,0.3274327,-0.096101016,0.041367006,0.2614117,0.49161738,0.30293337,-0.04599601,0.5441968,-0.037677273,0.30172506,0.7112728,0.06695338,0.26974317
